sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:57:32.246	Frm_Dig0300_Shinsa	START	二次審査開始	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:00.512	Frm_Dig0300_Shinsa	10010	通常申込書	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:02.197	Frm_Dig0300_Shinsa	10020	あり	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:03.118	Frm_Dig0300_Shinsa	10630	なし	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:05.660	Frm_Dig0300_Shinsa	10030	訂正がない	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:07.907	Frm_Dig0300_Shinsa	10040	法人口座	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:13.678	Frm_Dig0300_Shinsa	10050	法人口座	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:17.547	Frm_Dig0300_Shinsa	10750	対象外の金融機関を指定	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:18.889	Frm_Dig0300_Shinsa	10070	鮮明、または、捺印なし　	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:20.667	Frm_Dig0300_Shinsa	10640	なし	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:22.040	Frm_Dig0300_Shinsa	10080	あり	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:24.504	Frm_Dig0300_Shinsa	10700	なし	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:26.642	Frm_Dig0300_Shinsa	10090	訂正がない	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:27.780	Frm_Dig0300_Shinsa	10110	鮮明、または、捺印なし　	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:28.935	Frm_Dig0300_Shinsa	10620	なし	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:31.306	Frm_Dig0300_Shinsa	10120	書類	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:38.591	Frm_Dig0300_Shinsa	10121	年月日	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:41.446	Frm_Dig0300_Shinsa	10130	書類添付なし	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:47.951	Frm_Dig0300_Shinsa	10170	JP：日本国	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:50.634	Frm_Dig0300_Shinsa	10190	書類	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:57.903	Frm_Dig0300_Shinsa	10200	一致	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:58:59.853	Frm_Dig0300_Shinsa	10210	一致	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:59:11.241	Frm_Dig0300_Shinsa	10220	一致	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 12:59:17.683	Frm_Dig0300_Shinsa	10250	年月日	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 13:00:12.953	Frm_Dig0300_Shinsa	10260	年月日	10007710	SMTC_TYPE03	4	初回
sanae.kobayashi	SMTC_D_JUDG2_AM	2018/11/20 13:00:15.730	Frm_Dig0300_Shinsa	END	二次審査終了	10007710	SMTC_TYPE03	4	初回
